"date","elev_Ft","storage_AF","fstorage_AF","locid","district","NIDID","name"
2020-06-23,537.67,43814,43814,"143048","SWF","TX08004","Aquilla Lake"
2020-06-24,537.67,43817,43817,"143048","SWF","TX08004","Aquilla Lake"
2020-06-25,537.66,43786,43786,"143048","SWF","TX08004","Aquilla Lake"
2020-06-26,537.63,43706,43706,"143048","SWF","TX08004","Aquilla Lake"
2020-06-27,537.6,43587,43587,"143048","SWF","TX08004","Aquilla Lake"
2020-06-28,537.56,43468,43468,"143048","SWF","TX08004","Aquilla Lake"
2020-06-29,537.52,43346,43346,"143048","SWF","TX08004","Aquilla Lake"
2020-06-30,537.48,43237,43237,"143048","SWF","TX08004","Aquilla Lake"
2020-07-01,537.46,43181,43181,"143048","SWF","TX08004","Aquilla Lake"
2020-07-02,537.45,43152,43152,"143048","SWF","TX08004","Aquilla Lake"
2020-07-03,537.44,43106,43106,"143048","SWF","TX08004","Aquilla Lake"
2020-07-04,537.42,43034,43034,"143048","SWF","TX08004","Aquilla Lake"
2020-07-05,537.39,42958,42958,"143048","SWF","TX08004","Aquilla Lake"
2020-07-06,537.37,42900,42900,"143048","SWF","TX08004","Aquilla Lake"
2020-07-07,537.4,42971,42971,"143048","SWF","TX08004","Aquilla Lake"
2020-07-08,538.26,45672,45672,"143048","SWF","TX08004","Aquilla Lake"
2020-07-09,538.32,45847,45847,"143048","SWF","TX08004","Aquilla Lake"
2020-07-10,538.26,45682,45682,"143048","SWF","TX08004","Aquilla Lake"
2020-07-11,538.2,45490,45490,"143048","SWF","TX08004","Aquilla Lake"
2020-07-12,538.14,45275,45275,"143048","SWF","TX08004","Aquilla Lake"
2020-07-13,538.06,45014,45014,"143048","SWF","TX08004","Aquilla Lake"
2020-07-14,537.96,44717,44717,"143048","SWF","TX08004","Aquilla Lake"
2020-07-15,537.86,44422,44422,"143048","SWF","TX08004","Aquilla Lake"
2020-07-16,537.82,44294,44294,"143048","SWF","TX08004","Aquilla Lake"
2020-07-17,537.8,44228,44228,"143048","SWF","TX08004","Aquilla Lake"
2020-07-18,537.78,44162,44162,"143048","SWF","TX08004","Aquilla Lake"
2020-07-19,537.74,44016,44016,"143048","SWF","TX08004","Aquilla Lake"
2020-07-20,537.7,43913,43913,"143048","SWF","TX08004","Aquilla Lake"
2020-07-21,537.67,43815,43815,"143048","SWF","TX08004","Aquilla Lake"
2020-07-22,537.64,43728,43728,"143048","SWF","TX08004","Aquilla Lake"
2020-07-23,537.62,43648,43648,"143048","SWF","TX08004","Aquilla Lake"
2020-07-24,537.59,43572,43572,"143048","SWF","TX08004","Aquilla Lake"
2020-07-25,537.56,43464,43464,"143048","SWF","TX08004","Aquilla Lake"
2020-07-26,537.52,43361,43361,"143048","SWF","TX08004","Aquilla Lake"
2020-07-27,537.49,43264,43264,"143048","SWF","TX08004","Aquilla Lake"
2020-07-28,537.46,43184,43184,"143048","SWF","TX08004","Aquilla Lake"
2020-07-29,537.44,43100,43100,"143048","SWF","TX08004","Aquilla Lake"
2020-07-30,537.41,43002,43002,"143048","SWF","TX08004","Aquilla Lake"
2020-07-31,537.37,42902,42902,"143048","SWF","TX08004","Aquilla Lake"
2020-08-01,537.34,42814,42814,"143048","SWF","TX08004","Aquilla Lake"
2020-08-02,537.32,42744,42744,"143048","SWF","TX08004","Aquilla Lake"
2020-08-03,537.29,42638,42638,"143048","SWF","TX08004","Aquilla Lake"
2020-08-04,537.26,42560,42560,"143048","SWF","TX08004","Aquilla Lake"
2020-08-05,537.23,42452,42452,"143048","SWF","TX08004","Aquilla Lake"
2020-08-06,537.19,42330,42330,"143048","SWF","TX08004","Aquilla Lake"
2020-08-07,537.15,42214,42214,"143048","SWF","TX08004","Aquilla Lake"
2020-08-08,537.12,42108,42108,"143048","SWF","TX08004","Aquilla Lake"
2020-08-09,537.08,42012,42012,"143048","SWF","TX08004","Aquilla Lake"
2020-08-10,537.04,41881,41881,"143048","SWF","TX08004","Aquilla Lake"
2020-08-11,537,41754,41754,"143048","SWF","TX08004","Aquilla Lake"
2020-08-12,536.96,41649,41649,"143048","SWF","TX08004","Aquilla Lake"
2020-08-13,536.93,41539,41539,"143048","SWF","TX08004","Aquilla Lake"
2020-08-14,536.89,41428,41428,"143048","SWF","TX08004","Aquilla Lake"
2020-08-15,536.85,41318,41318,"143048","SWF","TX08004","Aquilla Lake"
2020-08-16,536.84,41266,41266,"143048","SWF","TX08004","Aquilla Lake"
2020-08-17,536.83,41252,41252,"143048","SWF","TX08004","Aquilla Lake"
2020-08-18,536.82,41216,41216,"143048","SWF","TX08004","Aquilla Lake"
2020-08-19,536.78,41108,41108,"143048","SWF","TX08004","Aquilla Lake"
2020-08-20,536.74,40986,40986,"143048","SWF","TX08004","Aquilla Lake"
2020-08-21,536.71,40881,40881,"143048","SWF","TX08004","Aquilla Lake"
2020-08-22,536.68,40796,40796,"143048","SWF","TX08004","Aquilla Lake"
2020-08-23,536.64,40696,40696,"143048","SWF","TX08004","Aquilla Lake"
2020-08-24,536.61,40602,40602,"143048","SWF","TX08004","Aquilla Lake"
2020-08-25,536.59,40540,40540,"143048","SWF","TX08004","Aquilla Lake"
2020-08-26,536.56,40447,40447,"143048","SWF","TX08004","Aquilla Lake"
2020-08-27,536.53,40358,40358,"143048","SWF","TX08004","Aquilla Lake"
2020-08-28,536.49,40246,40246,"143048","SWF","TX08004","Aquilla Lake"
2020-08-29,536.46,40150,40150,"143048","SWF","TX08004","Aquilla Lake"
2020-08-30,536.43,40062,40062,"143048","SWF","TX08004","Aquilla Lake"
2020-08-31,536.38,39916,39916,"143048","SWF","TX08004","Aquilla Lake"
2020-09-01,536.34,39795,39795,"143048","SWF","TX08004","Aquilla Lake"
2020-09-02,536.56,40432,40432,"143048","SWF","TX08004","Aquilla Lake"
2020-09-03,536.62,40625,40625,"143048","SWF","TX08004","Aquilla Lake"
2020-09-04,536.85,41306,41306,"143048","SWF","TX08004","Aquilla Lake"
2020-09-05,537.22,42422,42422,"143048","SWF","TX08004","Aquilla Lake"
2020-09-06,537.26,42548,42548,"143048","SWF","TX08004","Aquilla Lake"
2020-09-07,537.26,42542,42542,"143048","SWF","TX08004","Aquilla Lake"
2020-09-08,537.24,42474,42474,"143048","SWF","TX08004","Aquilla Lake"
2020-09-09,537.22,42420,42420,"143048","SWF","TX08004","Aquilla Lake"
2020-09-10,537.39,42954,42954,"143048","SWF","TX08004","Aquilla Lake"
2020-09-11,537.38,42936,42936,"143048","SWF","TX08004","Aquilla Lake"
2020-09-12,537.37,42904,42904,"143048","SWF","TX08004","Aquilla Lake"
2020-09-13,537.36,42866,42866,"143048","SWF","TX08004","Aquilla Lake"
2020-09-14,537.35,42830,42830,"143048","SWF","TX08004","Aquilla Lake"
2020-09-15,537.34,42784,42784,"143048","SWF","TX08004","Aquilla Lake"
2020-09-16,537.31,42720,42720,"143048","SWF","TX08004","Aquilla Lake"
2020-09-17,537.3,42667,42667,"143048","SWF","TX08004","Aquilla Lake"
2020-09-18,537.28,42614,42614,"143048","SWF","TX08004","Aquilla Lake"
2020-09-19,537.26,42541,42541,"143048","SWF","TX08004","Aquilla Lake"
2020-09-20,537.23,42456,42456,"143048","SWF","TX08004","Aquilla Lake"
2020-09-21,537.2,42374,42374,"143048","SWF","TX08004","Aquilla Lake"
2020-09-22,537.22,42442,42442,"143048","SWF","TX08004","Aquilla Lake"
2020-09-23,537.22,42442,42442,"143048","SWF","TX08004","Aquilla Lake"
2020-09-24,537.2,42376,42376,"143048","SWF","TX08004","Aquilla Lake"
2020-09-25,537.18,42302,42302,"143048","SWF","TX08004","Aquilla Lake"
2020-09-26,537.16,42240,42240,"143048","SWF","TX08004","Aquilla Lake"
2020-09-27,537.13,42138,42138,"143048","SWF","TX08004","Aquilla Lake"
2020-09-28,537.14,42166,42166,"143048","SWF","TX08004","Aquilla Lake"
2020-09-29,537.09,42024,42024,"143048","SWF","TX08004","Aquilla Lake"
2020-09-30,537.06,41920,41920,"143048","SWF","TX08004","Aquilla Lake"
2020-10-01,537.04,41875,41875,"143048","SWF","TX08004","Aquilla Lake"
2020-10-02,537.01,41784,41784,"143048","SWF","TX08004","Aquilla Lake"
2020-10-03,536.97,41657,41657,"143048","SWF","TX08004","Aquilla Lake"
2020-10-04,536.95,41596,41596,"143048","SWF","TX08004","Aquilla Lake"
2020-10-05,536.93,41546,41546,"143048","SWF","TX08004","Aquilla Lake"
2020-10-06,536.91,41488,41488,"143048","SWF","TX08004","Aquilla Lake"
2020-10-07,536.89,41428,41428,"143048","SWF","TX08004","Aquilla Lake"
2020-10-08,536.88,41396,41396,"143048","SWF","TX08004","Aquilla Lake"
2020-10-09,536.87,41359,41359,"143048","SWF","TX08004","Aquilla Lake"
2020-10-10,536.85,41316,41316,"143048","SWF","TX08004","Aquilla Lake"
2020-10-11,536.84,41262,41262,"143048","SWF","TX08004","Aquilla Lake"
2020-10-12,536.82,41205,41205,"143048","SWF","TX08004","Aquilla Lake"
2020-10-13,536.79,41134,41134,"143048","SWF","TX08004","Aquilla Lake"
2020-10-14,536.76,41050,41050,"143048","SWF","TX08004","Aquilla Lake"
2020-10-15,536.74,40990,40990,"143048","SWF","TX08004","Aquilla Lake"
2020-10-16,536.72,40938,40938,"143048","SWF","TX08004","Aquilla Lake"
2020-10-17,536.68,40790,40790,"143048","SWF","TX08004","Aquilla Lake"
2020-10-18,536.64,40687,40687,"143048","SWF","TX08004","Aquilla Lake"
2020-10-19,536.63,40642,40642,"143048","SWF","TX08004","Aquilla Lake"
2020-10-20,536.62,40617,40617,"143048","SWF","TX08004","Aquilla Lake"
2020-10-21,536.61,40590,40590,"143048","SWF","TX08004","Aquilla Lake"
2020-10-22,536.6,40561,40561,"143048","SWF","TX08004","Aquilla Lake"
2020-10-23,536.59,40540,40540,"143048","SWF","TX08004","Aquilla Lake"
2020-10-24,536.61,40604,40604,"143048","SWF","TX08004","Aquilla Lake"
2020-10-25,536.57,40490,40490,"143048","SWF","TX08004","Aquilla Lake"
2020-10-26,536.58,40516,40516,"143048","SWF","TX08004","Aquilla Lake"
2020-10-27,536.59,40524,40524,"143048","SWF","TX08004","Aquilla Lake"
2020-10-28,536.58,40506,40506,"143048","SWF","TX08004","Aquilla Lake"
2020-10-29,536.57,40477,40477,"143048","SWF","TX08004","Aquilla Lake"
2020-10-30,536.55,40416,40416,"143048","SWF","TX08004","Aquilla Lake"
2020-10-31,536.53,40368,40368,"143048","SWF","TX08004","Aquilla Lake"
2020-11-01,536.52,40336,40336,"143048","SWF","TX08004","Aquilla Lake"
2020-11-02,536.51,40298,40298,"143048","SWF","TX08004","Aquilla Lake"
2020-11-03,536.5,40268,40268,"143048","SWF","TX08004","Aquilla Lake"
2020-11-04,536.48,40210,40210,"143048","SWF","TX08004","Aquilla Lake"
2020-11-05,536.47,40194,40194,"143048","SWF","TX08004","Aquilla Lake"
2020-11-06,536.47,40174,40174,"143048","SWF","TX08004","Aquilla Lake"
2020-11-07,536.46,40154,40154,"143048","SWF","TX08004","Aquilla Lake"
2020-11-08,536.45,40134,40134,"143048","SWF","TX08004","Aquilla Lake"
2020-11-09,536.45,40114,40114,"143048","SWF","TX08004","Aquilla Lake"
2020-11-10,536.44,40094,40094,"143048","SWF","TX08004","Aquilla Lake"
2020-11-11,536.44,40091,40091,"143048","SWF","TX08004","Aquilla Lake"
2020-11-12,536.43,40068,40068,"143048","SWF","TX08004","Aquilla Lake"
2020-11-13,536.42,40036,40036,"143048","SWF","TX08004","Aquilla Lake"
2020-11-14,536.41,40007,40007,"143048","SWF","TX08004","Aquilla Lake"
2020-11-15,536.4,39974,39974,"143048","SWF","TX08004","Aquilla Lake"
2020-11-16,536.38,39924,39924,"143048","SWF","TX08004","Aquilla Lake"
2020-11-17,536.36,39870,39870,"143048","SWF","TX08004","Aquilla Lake"
2020-11-18,536.35,39816,39816,"143048","SWF","TX08004","Aquilla Lake"
2020-11-19,536.33,39764,39764,"143048","SWF","TX08004","Aquilla Lake"
2020-11-20,536.32,39742,39742,"143048","SWF","TX08004","Aquilla Lake"
2020-11-21,536.32,39733,39733,"143048","SWF","TX08004","Aquilla Lake"
2020-11-22,536.32,39734,39734,"143048","SWF","TX08004","Aquilla Lake"
2020-11-23,536.31,39695,39695,"143048","SWF","TX08004","Aquilla Lake"
2020-11-24,536.28,39622,39622,"143048","SWF","TX08004","Aquilla Lake"
2020-11-25,536.36,39855,39855,"143048","SWF","TX08004","Aquilla Lake"
2020-11-26,536.34,39802,39802,"143048","SWF","TX08004","Aquilla Lake"
2020-11-27,536.34,39796,39796,"143048","SWF","TX08004","Aquilla Lake"
2020-11-28,536.35,39823,39823,"143048","SWF","TX08004","Aquilla Lake"
2020-11-29,536.36,39867,39867,"143048","SWF","TX08004","Aquilla Lake"
2020-11-30,536.36,39858,39858,"143048","SWF","TX08004","Aquilla Lake"
2020-12-01,536.32,39748,39748,"143048","SWF","TX08004","Aquilla Lake"
2020-12-02,536.29,39634,39634,"143048","SWF","TX08004","Aquilla Lake"
2020-12-03,536.27,39578,39578,"143048","SWF","TX08004","Aquilla Lake"
2020-12-04,536.25,39525,39525,"143048","SWF","TX08004","Aquilla Lake"
2020-12-05,536.24,39484,39484,"143048","SWF","TX08004","Aquilla Lake"
2020-12-06,536.23,39456,39456,"143048","SWF","TX08004","Aquilla Lake"
2020-12-07,536.22,39430,39430,"143048","SWF","TX08004","Aquilla Lake"
2020-12-08,536.21,39406,39406,"143048","SWF","TX08004","Aquilla Lake"
2020-12-09,536.2,39380,39380,"143048","SWF","TX08004","Aquilla Lake"
2020-12-10,536.19,39364,39364,"143048","SWF","TX08004","Aquilla Lake"
2020-12-11,536.19,39357,39357,"143048","SWF","TX08004","Aquilla Lake"
2020-12-12,536.19,39356,39356,"143048","SWF","TX08004","Aquilla Lake"
2020-12-13,536.19,39355,39355,"143048","SWF","TX08004","Aquilla Lake"
2020-12-14,536.22,39434,39434,"143048","SWF","TX08004","Aquilla Lake"
2020-12-15,536.2,39383,39383,"143048","SWF","TX08004","Aquilla Lake"
2020-12-16,536.19,39346,39346,"143048","SWF","TX08004","Aquilla Lake"
2020-12-17,536.18,39308,39308,"143048","SWF","TX08004","Aquilla Lake"
2020-12-18,536.16,39265,39265,"143048","SWF","TX08004","Aquilla Lake"
2020-12-19,536.16,39261,39261,"143048","SWF","TX08004","Aquilla Lake"
2020-12-20,536.16,39261,39261,"143048","SWF","TX08004","Aquilla Lake"
2020-12-21,536.15,39235,39235,"143048","SWF","TX08004","Aquilla Lake"
2020-12-22,536.14,39208,39208,"143048","SWF","TX08004","Aquilla Lake"
2020-12-23,536.14,39205,39205,"143048","SWF","TX08004","Aquilla Lake"
2020-12-24,536.14,39222,39222,"143048","SWF","TX08004","Aquilla Lake"
2020-12-25,536.12,39130,39130,"143048","SWF","TX08004","Aquilla Lake"
2020-12-26,536.09,39058,39058,"143048","SWF","TX08004","Aquilla Lake"
2020-12-27,536.07,38993,38993,"143048","SWF","TX08004","Aquilla Lake"
2020-12-28,536.09,39042,39042,"143048","SWF","TX08004","Aquilla Lake"
2020-12-29,536.07,38984,38984,"143048","SWF","TX08004","Aquilla Lake"
2020-12-30,536.08,39038,39038,"143048","SWF","TX08004","Aquilla Lake"
2020-12-31,536.16,39259,39259,"143048","SWF","TX08004","Aquilla Lake"
2021-01-01,536.36,39833,39833,"143048","SWF","TX08004","Aquilla Lake"
2021-01-02,536.4,39980,39980,"143048","SWF","TX08004","Aquilla Lake"
2021-01-03,536.41,39995,39995,"143048","SWF","TX08004","Aquilla Lake"
2021-01-04,536.41,40002,40002,"143048","SWF","TX08004","Aquilla Lake"
2021-01-05,536.41,39996,39996,"143048","SWF","TX08004","Aquilla Lake"
2021-01-06,536.4,39973,39973,"143048","SWF","TX08004","Aquilla Lake"
2021-01-07,536.4,39972,39972,"143048","SWF","TX08004","Aquilla Lake"
2021-01-08,536.4,39962,39962,"143048","SWF","TX08004","Aquilla Lake"
2021-01-09,536.38,39913,39913,"143048","SWF","TX08004","Aquilla Lake"
2021-01-10,536.38,39914,39914,"143048","SWF","TX08004","Aquilla Lake"
2021-01-11,536.45,40130,40130,"143048","SWF","TX08004","Aquilla Lake"
2021-01-12,536.45,40132,40132,"143048","SWF","TX08004","Aquilla Lake"
2021-01-13,536.45,40128,40128,"143048","SWF","TX08004","Aquilla Lake"
2021-01-14,536.45,40125,40125,"143048","SWF","TX08004","Aquilla Lake"
2021-01-15,536.45,40114,40114,"143048","SWF","TX08004","Aquilla Lake"
2021-01-16,536.43,40072,40072,"143048","SWF","TX08004","Aquilla Lake"
2021-01-17,536.42,40042,40042,"143048","SWF","TX08004","Aquilla Lake"
2021-01-18,536.41,40008,40008,"143048","SWF","TX08004","Aquilla Lake"
2021-01-19,536.42,40040,40040,"143048","SWF","TX08004","Aquilla Lake"
2021-01-20,536.43,40076,40076,"143048","SWF","TX08004","Aquilla Lake"
2021-01-21,536.43,40053,40053,"143048","SWF","TX08004","Aquilla Lake"
2021-01-22,536.45,40127,40127,"143048","SWF","TX08004","Aquilla Lake"
2021-01-23,536.46,40152,40152,"143048","SWF","TX08004","Aquilla Lake"
2021-01-24,536.47,40169,40169,"143048","SWF","TX08004","Aquilla Lake"
2021-01-25,536.48,40204,40204,"143048","SWF","TX08004","Aquilla Lake"
2021-01-26,536.56,40436,40436,"143048","SWF","TX08004","Aquilla Lake"
2021-01-27,536.57,40462,40462,"143048","SWF","TX08004","Aquilla Lake"
2021-01-28,536.56,40448,40448,"143048","SWF","TX08004","Aquilla Lake"
2021-01-29,536.55,40417,40417,"143048","SWF","TX08004","Aquilla Lake"
2021-01-30,536.54,40388,40388,"143048","SWF","TX08004","Aquilla Lake"
2021-01-31,536.56,40447,40447,"143048","SWF","TX08004","Aquilla Lake"
2021-02-01,536.53,40358,40358,"143048","SWF","TX08004","Aquilla Lake"
2021-02-02,536.52,40328,40328,"143048","SWF","TX08004","Aquilla Lake"
2021-02-03,536.52,40328,40328,"143048","SWF","TX08004","Aquilla Lake"
2021-02-04,536.5,40284,40284,"143048","SWF","TX08004","Aquilla Lake"
2021-02-05,536.52,40328,40328,"143048","SWF","TX08004","Aquilla Lake"
2021-02-06,536.5,40269,40269,"143048","SWF","TX08004","Aquilla Lake"
2021-02-07,536.5,40269,40269,"143048","SWF","TX08004","Aquilla Lake"
2021-02-08,536.48,40210,40210,"143048","SWF","TX08004","Aquilla Lake"
2021-02-09,536.5,40269,40269,"143048","SWF","TX08004","Aquilla Lake"
2021-02-10,536.49,40239,40239,"143048","SWF","TX08004","Aquilla Lake"
2021-02-11,536.48,40210,40210,"143048","SWF","TX08004","Aquilla Lake"
2021-02-12,536.47,40180,40180,"143048","SWF","TX08004","Aquilla Lake"
2021-02-13,536.45,40121,40121,"143048","SWF","TX08004","Aquilla Lake"
2021-02-14,536.44,40091,40091,"143048","SWF","TX08004","Aquilla Lake"
2021-02-15,536.46,40150,40150,"143048","SWF","TX08004","Aquilla Lake"
2021-02-16,536.42,40032,40032,"143048","SWF","TX08004","Aquilla Lake"
2021-02-17,536.41,40002,40002,"143048","SWF","TX08004","Aquilla Lake"
2021-02-18,536.41,40002,40002,"143048","SWF","TX08004","Aquilla Lake"
2021-02-19,536.4,39973,39973,"143048","SWF","TX08004","Aquilla Lake"
2021-02-20,536.38,39913,39913,"143048","SWF","TX08004","Aquilla Lake"
2021-02-21,536.37,39884,39884,"143048","SWF","TX08004","Aquilla Lake"
2021-02-22,536.39,39943,39943,"143048","SWF","TX08004","Aquilla Lake"
2021-02-23,536.39,39943,39943,"143048","SWF","TX08004","Aquilla Lake"
2021-02-24,536.4,39973,39973,"143048","SWF","TX08004","Aquilla Lake"
2021-02-25,536.4,39973,39973,"143048","SWF","TX08004","Aquilla Lake"
2021-02-26,536.41,40002,40002,"143048","SWF","TX08004","Aquilla Lake"
2021-02-27,536.42,40032,40032,"143048","SWF","TX08004","Aquilla Lake"
2021-02-28,536.43,40062,40062,"143048","SWF","TX08004","Aquilla Lake"
2021-03-01,536.5,40254,40254,"143048","SWF","TX08004","Aquilla Lake"
2021-03-02,536.52,40328,40328,"143048","SWF","TX08004","Aquilla Lake"
2021-03-03,536.52,40328,40328,"143048","SWF","TX08004","Aquilla Lake"
2021-03-04,536.53,40358,40358,"143048","SWF","TX08004","Aquilla Lake"
2021-03-05,536.52,40328,40328,"143048","SWF","TX08004","Aquilla Lake"
2021-03-06,536.52,40328,40328,"143048","SWF","TX08004","Aquilla Lake"
2021-03-07,536.51,40299,40299,"143048","SWF","TX08004","Aquilla Lake"
2021-03-08,536.5,40254,40254,"143048","SWF","TX08004","Aquilla Lake"
2021-03-09,536.48,40210,40210,"143048","SWF","TX08004","Aquilla Lake"
2021-03-10,536.46,40150,40150,"143048","SWF","TX08004","Aquilla Lake"
2021-03-11,536.47,40180,40180,"143048","SWF","TX08004","Aquilla Lake"
2021-03-12,536.47,40180,40180,"143048","SWF","TX08004","Aquilla Lake"
2021-03-13,536.48,40210,40210,"143048","SWF","TX08004","Aquilla Lake"
2021-03-14,536.49,40239,40239,"143048","SWF","TX08004","Aquilla Lake"
2021-03-15,536.48,40210,40210,"143048","SWF","TX08004","Aquilla Lake"
2021-03-16,536.46,40150,40150,"143048","SWF","TX08004","Aquilla Lake"
2021-03-17,536.45,40150,40150,"143048","SWF","TX08004","Aquilla Lake"
2021-03-18,536.46,40150,40150,"143048","SWF","TX08004","Aquilla Lake"
2021-03-19,536.41,40017,40017,"143048","SWF","TX08004","Aquilla Lake"
2021-03-20,536.38,39943,39943,"143048","SWF","TX08004","Aquilla Lake"
2021-03-21,536.37,39884,39884,"143048","SWF","TX08004","Aquilla Lake"
2021-03-22,536.34,39795,39795,"143048","SWF","TX08004","Aquilla Lake"
2021-03-23,536.26,39558,39558,"143048","SWF","TX08004","Aquilla Lake"
2021-03-24,536.26,39558,39558,"143048","SWF","TX08004","Aquilla Lake"
2021-03-25,536.34,39795,39795,"143048","SWF","TX08004","Aquilla Lake"
2021-03-26,536.92,41514,41514,"143048","SWF","TX08004","Aquilla Lake"
2021-03-27,536.96,41632,41632,"143048","SWF","TX08004","Aquilla Lake"
2021-03-28,536.98,41692,41692,"143048","SWF","TX08004","Aquilla Lake"
2021-03-29,536.96,41632,41632,"143048","SWF","TX08004","Aquilla Lake"
2021-03-30,536.93,41544,41544,"143048","SWF","TX08004","Aquilla Lake"
2021-03-31,536.95,41600,41600,"143048","SWF","TX08004","Aquilla Lake"
2021-04-01,536.92,41514,41514,"143048","SWF","TX08004","Aquilla Lake"
2021-04-02,536.87,41366,41366,"143048","SWF","TX08004","Aquilla Lake"
2021-04-03,536.86,41336,41336,"143048","SWF","TX08004","Aquilla Lake"
2021-04-04,536.86,41336,41336,"143048","SWF","TX08004","Aquilla Lake"
2021-04-05,536.85,41306,41306,"143048","SWF","TX08004","Aquilla Lake"
2021-04-06,536.86,41336,41336,"143048","SWF","TX08004","Aquilla Lake"
2021-04-07,536.85,41315,41315,"143048","SWF","TX08004","Aquilla Lake"
2021-04-08,536.86,41336,41336,"143048","SWF","TX08004","Aquilla Lake"
2021-04-09,536.84,41262,41262,"143048","SWF","TX08004","Aquilla Lake"
2021-04-10,536.9,41455,41455,"143048","SWF","TX08004","Aquilla Lake"
2021-04-11,536.87,41366,41366,"143048","SWF","TX08004","Aquilla Lake"
2021-04-12,536.86,41336,41336,"143048","SWF","TX08004","Aquilla Lake"
2021-04-13,536.85,41306,41306,"143048","SWF","TX08004","Aquilla Lake"
2021-04-14,536.15,39232,39232,"143048","SWF","TX08004","Aquilla Lake"
2021-04-15,536.72,40921,40921,"143048","SWF","TX08004","Aquilla Lake"
2021-04-16,536.76,41040,41040,"143048","SWF","TX08004","Aquilla Lake"
2021-04-17,536.78,41099,41099,"143048","SWF","TX08004","Aquilla Lake"
2021-04-18,536.77,41069,41069,"143048","SWF","TX08004","Aquilla Lake"
2021-04-19,536.76,41040,41040,"143048","SWF","TX08004","Aquilla Lake"
2021-04-20,536.75,41010,41010,"143048","SWF","TX08004","Aquilla Lake"
2021-04-21,536.74,40966,40966,"143048","SWF","TX08004","Aquilla Lake"
2021-04-22,536.72,40921,40921,"143048","SWF","TX08004","Aquilla Lake"
2021-04-23,536.71,40891,40891,"143048","SWF","TX08004","Aquilla Lake"
2021-04-24,536.78,41097,41097,"143048","SWF","TX08004","Aquilla Lake"
2021-04-25,536.8,41158,41158,"143048","SWF","TX08004","Aquilla Lake"
2021-04-26,536.78,41099,41099,"143048","SWF","TX08004","Aquilla Lake"
2021-04-27,536.77,41069,41069,"143048","SWF","TX08004","Aquilla Lake"
2021-04-28,536.76,41040,41040,"143048","SWF","TX08004","Aquilla Lake"
2021-04-29,536.79,41129,41129,"143048","SWF","TX08004","Aquilla Lake"
2021-04-30,537.52,43354,43354,"143048","SWF","TX08004","Aquilla Lake"
2021-05-01,537.84,44357,44357,"143048","SWF","TX08004","Aquilla Lake"
2021-05-02,538.07,45044,45044,"143048","SWF","TX08004","Aquilla Lake"
2021-05-03,538.24,45606,45606,"143048","SWF","TX08004","Aquilla Lake"
2021-05-04,538.34,45943,45943,"143048","SWF","TX08004","Aquilla Lake"
2021-05-05,538.89,47694,47694,"143048","SWF","TX08004","Aquilla Lake"
2021-05-06,538.88,47662,47662,"143048","SWF","TX08004","Aquilla Lake"
2021-05-07,538.83,47501,47501,"143048","SWF","TX08004","Aquilla Lake"
2021-05-08,538.76,47260,47260,"143048","SWF","TX08004","Aquilla Lake"
2021-05-09,538.69,47051,47051,"143048","SWF","TX08004","Aquilla Lake"
2021-05-10,538.66,46955,46955,"143048","SWF","TX08004","Aquilla Lake"
2021-05-11,538.6,46762,46762,"143048","SWF","TX08004","Aquilla Lake"
2021-05-12,538.61,46794,46794,"143048","SWF","TX08004","Aquilla Lake"
2021-05-13,538.58,46714,46714,"143048","SWF","TX08004","Aquilla Lake"
2021-05-14,538.53,46537,46537,"143048","SWF","TX08004","Aquilla Lake"
2021-05-15,538.47,46345,46345,"143048","SWF","TX08004","Aquilla Lake"
2021-05-16,538.41,46152,46152,"143048","SWF","TX08004","Aquilla Lake"
2021-05-17,538.74,47212,47212,"143048","SWF","TX08004","Aquilla Lake"
2021-05-18,539.3,49048,49048,"143048","SWF","TX08004","Aquilla Lake"
2021-05-19,539.38,49315,49315,"143048","SWF","TX08004","Aquilla Lake"
2021-05-20,539.35,49215,49215,"143048","SWF","TX08004","Aquilla Lake"
2021-05-21,539.24,48864,48864,"143048","SWF","TX08004","Aquilla Lake"
2021-05-22,539.13,48481,48481,"143048","SWF","TX08004","Aquilla Lake"
2021-05-23,539.06,48247,48247,"143048","SWF","TX08004","Aquilla Lake"
2021-05-24,539,48031,48031,"143048","SWF","TX08004","Aquilla Lake"
2021-05-25,539.13,48481,48481,"143048","SWF","TX08004","Aquilla Lake"
2021-05-26,539.6,50050,50050,"143048","SWF","TX08004","Aquilla Lake"
2021-05-27,539.62,50117,50117,"143048","SWF","TX08004","Aquilla Lake"
2021-05-28,540.91,54515,54515,"143048","SWF","TX08004","Aquilla Lake"
2021-05-29,540.91,54515,54515,"143048","SWF","TX08004","Aquilla Lake"
2021-05-30,540.8,54137,54137,"143048","SWF","TX08004","Aquilla Lake"
2021-05-31,540.63,53552,53552,"143048","SWF","TX08004","Aquilla Lake"
2021-06-01,541.43,56370,56370,"143048","SWF","TX08004","Aquilla Lake"
2021-06-02,543.65,65348,65348,"143048","SWF","TX08004","Aquilla Lake"
2021-06-03,543.79,65957,65957,"143048","SWF","TX08004","Aquilla Lake"
2021-06-04,543.52,64784,64784,"143048","SWF","TX08004","Aquilla Lake"
2021-06-05,543.09,62914,62914,"143048","SWF","TX08004","Aquilla Lake"
2021-06-06,542.64,61010,61010,"143048","SWF","TX08004","Aquilla Lake"
