"site","julian","date","depth_ft","status","colorStatus"
6812509,"14",2020-01-14,234.68,"Moderately Dry","orange"
6812509,"30",2020-01-30,234.6,"Extremely Dry","darkred"
6812509,"44",2020-02-13,234.91,"Extremely Dry","darkred"
6812509,"58",2020-02-27,234.81,"Extremely Dry","darkred"
6812509,"76",2020-03-16,234.77,"Extremely Dry","darkred"
6812509,"90",2020-03-30,234.81,"Extremely Dry","darkred"
6812509,"107",2020-04-16,234.77,"Extremely Wet","navy"
6812509,"121",2020-04-30,235.28,"Extremely Dry","darkred"
6812509,"135",2020-05-14,233.42,"Moderately Wet","cornflowerblue"
6812509,"149",2020-05-28,232.17,"Moderately Dry","orange"
6812509,"167",2020-06-15,234.91,"Moderately Dry","orange"
6812509,"181",2020-06-29,235.92,"Very Dry","red"
6812509,"198",2020-07-16,239.75,"Extremely Dry","darkred"
6812509,"212",2020-07-30,241.21,"Extremely Dry","darkred"
6812509,"226",2020-08-13,237.5,"Extremely Wet","navy"
6812509,"240",2020-08-27,236.67,"Extremely Dry","darkred"
6812509,"259",2020-09-15,235.11,"Very Dry","red"
6812509,"274",2020-09-30,236.3,"Extremely Dry","darkred"
6812509,"289",2020-10-15,235.86,"Very Dry","red"
6812509,"303",2020-10-29,236.23,"Extremely Dry","darkred"
6812509,"321",2020-11-16,236.25,"Extremely Dry","darkred"
6812509,"335",2020-11-30,236.11,"Extremely Dry","darkred"
6812509,"350",2020-12-15,235.6,"Extremely Dry","darkred"
6812509,"363",2020-12-28,235.47,"Extremely Dry","darkred"
6812509,"14",2021-01-14,235.42,"Extremely Dry","darkred"
6812509,"28",2021-01-28,235.58,"Extremely Dry","darkred"
6812509,"42",2021-02-11,235.38,"Moderately Dry","orange"
6812509,"56",2021-02-25,236.49,"Extremely Dry","darkred"
6812509,"75",2021-03-16,236.1,"Extremely Dry","darkred"
6812509,"89",2021-03-30,236.08,"Extremely Dry","darkred"
6812509,"105",2021-04-15,236.19,"Very Dry","red"
6812509,"119",2021-04-29,236.38,"Extremely Dry","darkred"
6812509,"133",2021-05-13,235.66,"Extremely Dry","darkred"
6812509,"146",2021-05-26,234.16,"Extremely Wet","navy"
6812509,"168",2021-06-17,230.13,"Extremely Wet","navy"
6812509,"180",2021-06-29,230.88,"Moderately Dry","orange"
6812509,"196",2021-07-15,230.7,"Extremely Wet","navy"
6812509,"210",2021-07-29,231,"Moderately Dry","orange"
6812509,"228",2021-08-16,231.92,"Extremely Wet","navy"
6812509,"242",2021-08-30,232.29,"Extremely Wet","navy"
6812509,"258",2021-09-15,234.17,"Very Wet","blue"
6812509,"273",2021-09-30,234.5,"Moderately Dry","orange"
6812509,"288",2021-10-15,233.92,"Moderately Wet","cornflowerblue"
6812509,"301",2021-10-28,231.14,"Extremely Wet","navy"
6812509,"319",2021-11-15,231.21,"Moderately Wet","cornflowerblue"
6812509,"334",2021-11-30,232.66,"Moderately Wet","cornflowerblue"
6812509,"348",2021-12-14,233.6,"Extremely Dry","darkred"
6812509,"362",2021-12-28,233.85,"Extremely Wet","navy"
6812509,"13",2022-01-13,233.98,"Extremely Wet","navy"
6812509,"27",2022-01-27,235,"Extremely Wet","navy"
